Id,Station,Address,Latitude,Longitude
1832,Newton St.Cyres,"Newton St. Cyres, Devon EX5, UK",50.771122,-3.583268
1833,Newtown,"Newtown, Powys, UK",52.512112,-3.313106
1834,Ninian Park,"Ninian Park, Cardiff CF11, UK",51.4766151,-3.2017024
1835,Nitshill,"Nitshill, Glasgow, Glasgow City G53, UK",55.815621,-4.36351
1836,Norbiton,"Norbiton, Kingston upon Thames, Greater London KT1, UK",51.411739,-0.28294
1837,Norbury,"Norbury, Staffordshire ST20, UK",52.8083864,-2.3217162
1838,Normans Bay,"Norman's Bay, East Sussex BN24, UK",50.82606,0.39438
1839,Normanton,"Normanton QLD 4890, Australia",-17.6688624,141.0805199
1840,North Acton,"Acton, London W3, UK",51.5084214,-0.2745505
1841,Northallerton,"Northallerton, North Yorkshire, UK",54.337961,-1.429959
1842,Northampton,"Northampton, UK",52.240477,-0.902656
1843,North Berwick,"North Berwick, East Lothian, UK",56.058363,-2.719646
1844,North Camp,"Campeche, Mexico",18.931225,-90.2618068
1845,North Dulwich,"North Dulwich, London SE21, UK",51.454509,-0.0878917
1846,North Fambridge,"North Fambridge, Essex CM3, UK",51.642687,0.673944
1847,Northfield,"Northfield, Birmingham, West Midlands B31, UK",52.408215,-1.962611
1848,Northfields,"Northfields, Devizes, Wiltshire SN10, UK",51.3640924,-1.9661419
1849,Northfleet,"Northfleet, Kent, UK",51.441072,0.33694
1850,North Greenwich,"North Greenwich, London SE10, UK",51.50047,0.00431
1851,North Harrow,"North Harrow, Harrow, Greater London HA2, UK",51.58487,-0.36239
1852,North Llanrwst,"North Llanrwst, Llanrwst, Conwy LL26, UK",53.1438365,-3.8027317
1853,Northolt,"Northolt, Greater London, UK",51.546615,-0.373103
1854,Northolt Park,"Northolt Park, Northolt, Greater London UB5, UK",51.5575392,-0.3594444
1855,North Queensferry,"North Queensferry, Fife KY11, UK",56.0101001,-3.3945959
1856,North Road,"North Road, Cardiff, UK",51.4946643,-3.1908491
1857,North Sheen,"North Sheen, Richmond, Greater London TW9, UK",51.4651528,-0.2878531
1858,Northumberland Park,"Northumberland Park, London N17, UK",51.6019689,-0.0539067
1859,North Walsham,"North Walsham, Norfolk, UK",52.822699,1.3859729
1860,North Wembley,"North Wembley, Wembley, Greater London HA0, UK",51.5627387,-0.3041437
1861,Northwich,"Northwich, Cheshire West and Chester, UK",53.256226,-2.5174978
1862,Northwick Park,"Northwick Park, Harrow, Greater London HA3, UK",51.57848,-0.31803
1863,Northwood,"Northwood, Greater London, UK",51.610289,-0.428278
1864,Northwood Hills,"Northwood Hills, Northwood, Greater London HA6, UK",51.60165,-0.410168
1865,North Woolwich,"North Woolwich, London E16, UK",51.50113,0.056197
1866,Norton Bridge,"Norton Bridge, Staffordshire ST15, UK",52.8676109,-2.193447
1867,Norwich,"Norwich, Norfolk, UK",52.6308859,1.297355
1868,Norwood Junction,"Norwood Junction, London SE25, UK",51.3972337,-0.0748139
1869,Nottingham,"Nottingham, UK",52.9547832,-1.1581086
1870,Notting Hill Gate,"Notting Hill Gate, London W11 3HT, UK",51.5091029,-0.1963712
1871,Nuneaton,"Nuneaton, Warwickshire, UK",52.520489,-1.465382
1872,Nunhead,"Nunhead, London SE15, UK",51.464821,-0.055261
1873,Nunthorpe,"Nunthorpe, Middlesbrough, UK",54.526824,-1.168795
1874,Nutbourne,"Nutbourne, West Sussex PO18, UK",50.842745,-0.883044
1875,Nutfield,"Nutfield, Surrey RH1, UK",51.2396025,-0.1261494
1876,Oakengates,"Oakengates, Saint George's, Telford and Wrekin TF2, UK",52.696833,-2.440785
1877,Oakham,"Oakham, Rutland LE15, UK",52.6695629,-0.726625
1878,Oakleigh Park,"Oakleigh Park, London Borough of Barnet, London EN4, UK",51.6376792,-0.1661835
1879,Oakwood,"Oakwood, London N14, UK",51.64773,-0.13214
1880,Oban,"Oban, Argyll and Bute, UK",56.415157,-5.471047
1881,Ockendon,"Ockendon, South Ockendon, Thurrock RM15, UK",51.5219914,0.2904974
1882,Ockley,"Ockley, Surrey RH5, UK",51.147641,-0.362756
1883,Okehampton,"Okehampton, Devon EX20, UK",50.738308,-4.004263
1884,Oldfield Park,"Oldfield Park, Bath, Bath and North East Somerset BA2, UK",51.3792257,-2.3805067
1885,Oldham Mumps,"Mumps, Oldham, Lancashire OL1 3TL, UK",53.5424793,-2.1036771
1886,Oldham Werneth,"Werneth Lodge, Manchester Road, Oldham, Greater Manchester OL9 7AP, UK",53.533975,-2.1323366
1887,Old Hill,"Old Hill, Cradley Heath, West Midlands B64, UK",52.475132,-2.067356
1888,Old Roan,"Old Roan, Liverpool, Merseyside L30, UK",53.4869094,-2.9510703
1889,Old Street,"Old Street, London, UK",51.5254642,-0.0879389
1890,Olton,"Olton, Solihull, West Midlands B92, UK",52.43692,-1.805032
1891,Ore,"Oregon, USA",43.8041334,-120.5542012
1892,Ormskirk,"Ormskirk, Lancashire, UK",53.568935,-2.885057
1893,Orpington,"Orpington, Greater London, UK",51.374843,0.094214
1894,Orrell,"Orrell, UK",53.540987,-2.708842
1895,Orrell Park,"Orrell Park, Bootle, Merseyside L9, UK",53.4615719,-2.970386
1896,Osterley,"Osterley TAS 7140, Australia",-42.3460057,146.7402823
1897,Otford,"Otford, Kent, UK",51.311376,0.189816
1898,Oulton Broad North,"Oulton Broad North, Lowestoft, Suffolk NR32, UK",52.4777845,1.7157358
1899,Oulton Broad South,"Oulton Broad South, The Broads Authority, Lowestoft, Suffolk NR33, UK",52.4697525,1.707989
1900,Outwood,"Outwood, Surrey RH1, UK",51.191485,-0.113074
1901,Oval,"Oval, London SE11, UK",51.48185,-0.11241
1902,Overpool,"Overpool, Ellesmere Port, Cheshire West and Chester CH66, UK",53.2919989,-2.921891
1903,Overton,"Overton, Hampshire, UK",51.243196,-1.26328
1904,Oxford,"Oxford, UK",51.7520209,-1.2577263
1905,Oxford Circus,"Oxford Circus, London W1B, UK",51.51522,-0.14188
1906,Oxshott,"Oxshott, Surrey, UK",51.334488,-0.35836
1907,Oxted,"Oxted, Surrey, UK",51.255714,-3.00E-06
1908,Paddington,"London Paddington, London W2, UK",51.5164465,-0.176823
1909,Paddington (Underground),"Paddington Underground Station, London W2 1AE, UK",51.5175063,-0.1774395
1910,Paddock Wood,"Paddock Wood, Kent TN12, UK",51.1813239,0.38477
1911,Padgate,"Padgate, Warrington, UK",53.408397,-2.559748
1912,Paignton,"Paignton, Torbay, UK",50.43508,-3.564235
1913,Paisley Canal,"Paisley Canal, Paisley, Renfrewshire PA1, UK",55.8400771,-4.423783
1914,Paisley St.James,"Paisley St James, Paisley, Renfrewshire PA3, UK",55.8521115,-4.4424273
1915,Pallion,"Pallion, Sunderland, Tyne and Wear, UK",54.91133,-1.415342
1916,Palmers Green,"Palmers Green, London N13, UK",51.623503,-0.103715
1917,Pangbourne,"Pangbourne, West Berkshire RG8, UK",51.482245,-1.087156
1918,Pannal,"Pannal, North Yorkshire, UK",53.956844,-1.529101
1919,Pantyffynnon,"Pantyffynnon, Ammanford, Carmarthenshire SA18, UK",51.779145,-3.985494
1920,Par,"Pará, Brazil",-6.207102,-52.7027956
1921,Parbold,"Parbold, Lancashire, UK",53.593769,-2.770559
1922,Park Lane,"Park Lane, London, UK",51.5082629,-0.1547288
1923,Park Royal,"Park Royal, London W5, UK",51.52712,-0.28432
1924,Parkstone,"Parkstone, Poole BH14, UK",50.723342,-1.951859
1925,Park Street,"Park Street, Hertfordshire AL2, UK",51.726281,-0.340653
1926,Parsons Green,"Parsons Green, London SW6, UK",51.479079,-0.202658
1927,Parson Street,"Parson Street, Bristol, City of Bristol BS3 5QQ, UK",51.4310383,-2.6037685
1928,Partick,"Partick, Glasgow, Glasgow City G11, UK",55.8710561,-4.3080977
1929,Partick (Subway),"Partick SPT Subway Station, Glasgow, Glasgow City G11, UK",55.8698348,-4.3086913
1930,Parton,"Parton, Cumbria CA28, UK",54.568808,-3.576447
1931,Patchway,"Patchway, South Gloucestershire, UK",51.5316526,-2.5765851
1932,Patricroft,"Patricroft, Eccles M30, UK",53.480299,-2.351027
1933,Patterton,"Patterton, Glasgow, East Renfrewshire G77, UK",55.790605,-4.3352844
1934,Peartree,"Pear Tree, Derby DE23, UK",52.9008139,-1.472632
1935,Peckham Rye,"Peckham Rye, London SE15, UK",51.470033,-0.0693886
1936,Pegswood,"Pegswood, Northumberland NE61, UK",55.180319,-1.645775
1937,Pemberton,"Pemberton, Wigan WN5, UK",53.541898,-2.681091
1938,Pembrey & Burry Port,"Pembrey & Burry Port, Burry Port, Carmarthenshire SA16, UK",51.6835327,-4.2478648
1939,Pembroke,"Pembroke, UK",51.674043,-4.908637
1940,Pembroke Dock,"Pembroke Dock, Pembrokeshire, UK",51.691894,-4.943763
1941,Penally,"Penally, Pembrokeshire SA70, UK",51.659199,-4.724469
1942,Penarth,"Penarth, Vale of Glamorgan, UK",51.438798,-3.173507
1943,Pendleton,"Pendleton, OR 97801, USA",45.672075,-118.7885967
1944,Pengam,"Pengam, Caerphilly, UK",51.669302,-3.223154
1945,Penge East,"Penge East, London SE20, UK",51.4193315,-0.0541944
1946,Penge West,"Penge West, London SE20, UK",51.4174337,-0.060795
1947,Penhelig,"Penhelig, Snowdonia National Park, Aberdovey, Gwynedd LL35, UK",52.5457007,-4.0350344
1948,Penistone,"Penistone, South Yorkshire S36, UK",53.526141,-1.6255329
1949,Penkridge,"Penkridge, Staffordshire, UK",52.725155,-2.116372
1950,Penmaenmawr,"Penmaenmawr, Conwy LL34, UK",53.266577,-3.92065
1951,Penmere,"Penmere, Falmouth, Cornwall TR11, UK",50.1497831,-5.0829951
1952,Penrhiwceiber,"Penrhiwceiber, Rhondda Cynon Taff CF45, UK",51.671878,-3.366211
1953,Penrhyndeudraeth,"Penrhyndeudraeth, Gwynedd LL48, UK",52.92924,-4.067134
1954,Penrith,"Penrith, Cumbria, UK",54.664097,-2.752708
1955,Penryn,"Penryn, Cornwall, UK",50.169173,-5.107088
1956,Pensarn,"Pensarn, Conwy, UK",53.2948359,-3.578062
1957,Penshurst,"Penshurst, Kent TN11, UK",51.172064,0.182016
1958,Pentre-Bach,"Pentre-bach, Powys LD3, UK",51.986229,-3.590405
1959,Pen-Y-Bont,"Pen-y-bont, Powys SY10, UK",52.804761,-3.170874
1960,Penyffordd,"Penyffordd, Flintshire CH4, UK",53.148561,-3.04468
1961,Penzance,"Penzance, Cornwall, UK",50.118798,-5.537592
1962,Perivale,"Perivale, Greater London, UK",51.532222,-0.324477
1963,Perranwell,"Perranwell, Cornwall TR4, UK",50.3340587,-5.1236381
1964,Perry Barr,"Perry Barr, Birmingham, West Midlands B42, UK",52.5256929,-1.903035
1965,Pershore,"Pershore, Worcestershire WR10, UK",52.109994,-2.074814
1966,Perth,"Perth, Perth and Kinross, UK",56.394994,-3.430838
1967,Peterborough,"Peterborough, UK",52.5694985,-0.2405299
1968,Petersfield,"Petersfield, Hampshire, UK",51.007591,-0.93899
1969,Petts Wood,"Petts Wood, Orpington, Greater London, UK",51.389636,0.08195
1970,Pevensey Bay,"Pevensey Bay, Pevensey, East Sussex BN24, UK",50.817454,0.3429356
1971,Pevensey & Westham,"Pevensey & Westham, Westham, East Sussex BN24, UK",50.8157925,0.3248362
1972,Pewsey,"Pewsey, Wiltshire SN9, UK",51.339277,-1.76478
1973,Phipps Bridge,"Phipps Bridge, Mitcham, Greater London CR4, UK",51.40338,-0.18229
1974,Piccadilly Circus,"Piccadilly Circus, London, UK",51.5100312,-0.1351833
1975,Pimlico,"Pimlico, London SW1V, UK",51.4899112,-0.1377654
1976,Pinhoe,"Pinhoe, Exeter, Devon EX1, UK",50.740806,-3.467741
1977,Pinner,"Pinner, Greater London, UK",51.595172,-0.378002
1978,Pitlochry,"Pitlochry, Perth and Kinross PH16, UK",56.704361,-3.729711
1979,Pitsea,"Pitsea, Basildon, Essex, UK",51.56491,0.505078
1980,Plaistow,"Plaistow, London E13, UK",51.527552,0.012627
1981,Pleasington,"Pleasington, Blackburn with Darwen BB2, UK",53.7344659,-2.5435872
1982,Plockton,"Plockton, Highland IV52, UK",57.339433,-5.651843
1983,Pluckley,"Pluckley, Kent TN27, UK",51.1775,0.756017
1984,Plumley,"Plumley, Cheshire East WA16, UK",53.275331,-2.421776
1985,Plumpton,"Plumpton, Cumbria CA11, UK",54.726427,-2.781142
1986,Plumstead,"Plumstead, London SE18, UK",51.484807,0.087142
1987,Plymouth,"Plymouth, UK",50.3754565,-4.1426565
1988,Pokesdown,"Pokesdown, Bournemouth BH5, UK",50.728391,-1.82373
1989,Polegate,"Polegate, East Sussex, UK",50.824012,0.243813
1990,Polesworth,"Polesworth, Warwickshire, UK",52.620606,-1.6155139
1991,Pollokshaws East,"Pollokshaws East, Glasgow, Glasgow City G43, UK",55.8246346,-4.2868709
1992,Pollokshaws West,"Pollokshaws West, Glasgow, Glasgow City G43, UK",55.8238205,-4.3015913
1993,Pollokshields East,"Pollokshields East, Glasgow, Glasgow City G41, UK",55.841061,-4.2685883
1994,Pollokshields West,"Pollokshields West, Glasgow, Glasgow City G41, UK",55.8376933,-4.2757389
1995,Polmont,"Polmont, Falkirk, UK",55.9906145,-3.7073047
1996,Polsloe Bridge,"Polsloe Bridge, Exeter, Devon EX1, UK",50.7312684,-3.5019613
1997,Ponders End,"Ponders End, Enfield, Greater London EN3, UK",51.646025,-0.045836
1998,Pontarddulais,"Pontarddulais, Swansea, UK",51.712266,-4.037071
1999,Pontefract Baghill,"Pontefract Baghill, Pontefract, West Yorkshire WF8, UK",53.6918983,-1.303355
2000,Pontefract Monkhill,"Pontefract Monkhill, Pontefract, West Yorkshire WF8, UK",53.6990008,-1.3036917
2001,Pontefract Tanshelf,"Pontefract Tanshelf, Pontefract, West Yorkshire WF8, UK",53.6941449,-1.3189172
2002,Pontlottyn,"Pontlottyn, Caerphilly, UK",51.746888,-3.280835
2003,Pontoon Dock,"Pontoon Dock, London E16, UK",51.50221,0.03214
2004,Pontyclun,"Pontyclun, Rhondda Cynon Taff CF72, UK",51.521579,-3.393295
2005,Pont-y-Pant,"Pont-Y-Pant, Snowdonia National Park, Gwydyr Forest Park, Dolwyddelan, Conwy LL25, UK",53.065146,-3.8627253
2006,Pontypool and New Inn,"Pontypool, Torfaen NP4, UK",51.700369,-3.045268
2007,Pontypridd,"Pontypridd, Rhondda Cynon Taff, UK",51.600774,-3.342314
2008,Poole,"Poole, UK",50.71505,-1.987248
2009,Poplar,"Poplar, Greater London, UK",51.510135,-0.019487
2010,Poppleton,"Poppleton, York YO26, UK",53.9759137,-1.148605
2011,Portchester,"Portchester, Hampshire PO16, UK",50.839988,-1.12882
2012,Port Glasgow,"Port Glasgow, Inverclyde, UK",55.932291,-4.679807
2013,Porth,"Porth, Rhondda Cynon Taff, UK",51.613554,-3.407184
2014,Porthmadog,"Porthmadog, Gwynedd, UK",52.927842,-4.133384
2015,Portlethen,"Portlethen, Aberdeenshire AB12, UK",57.061681,-2.129468
2016,Portslade,"Portslade, The City of Brighton and Hove, UK",50.842729,-0.21423
2017,Portsmouth Harbour,"Portsmouth Harbour, Portsmouth, UK",50.8439183,-1.1576504
2018,Portsmouth & Southsea,"Portsmouth & Southsea, Portsmouth PO1, UK",50.7984828,-1.0908975
2019,Port Sunlight,"Port Sunlight, Birkenhead, Merseyside CH62, UK",53.3543497,-2.9967836
2020,Port Talbot Parkway,"Port Talbot Parkway, Port Talbot, Neath Port Talbot SA13, UK",51.5917199,-3.7813308
2021,Possilpark & Parkhouse,"Possilpark & Parkhouse, Glasgow, Glasgow City G22, UK",55.8901379,-4.2584984
2022,Potters Bar,"Potters Bar, Hertfordshire, UK",51.696636,-0.175948
2023,Poulton-Le-Fylde,"Poulton-le-Fylde, Lancashire, UK",53.843964,-2.986281
2024,Poynton,"Poynton, Cheshire East, UK",53.348654,-2.121572
2025,Prees,"Prees, Shropshire, UK",52.898764,-2.664916
2026,Prescot,"Prescot, Merseyside, UK",53.428674,-2.804564
2027,Prestatyn,"Prestatyn, Denbighshire, UK",53.336512,-3.407613
2028,Prestbury,"Prestbury, Cheshire East, UK",53.294057,-2.148725
2029,Preston,"Preston, Lancashire, UK",53.763201,-2.70309
2030,Prestonpans,"Prestonpans, East Lothian, UK",55.959538,-2.984467
2031,Preston Park,"Preston Park, Stockton-on-Tees, UK",54.5356365,-1.3394593
2032,Preston Road,"Preston Road, Wembley, Greater London HA3, UK",51.57197,-0.29508
2033,Prestwick,"Prestwick, South Ayrshire, UK",55.495587,-4.6142139
2034,Prestwick Airport,"Glasgow Prestwick Airport (PIK), Aviation House, Prestwick, South Ayrshire KA9 2PL, UK",55.5089021,-4.6109806
2035,Prestwick Internat'nl Airport,"Glasgow Prestwick Airport (PIK), Aviation House, Prestwick, South Ayrshire KA9 2PL, UK",55.5089021,-4.6109806
2036,Priestfield,"Priestfield Bungalow, Priestfields, Rochester, Medway ME1 3AD, UK",51.3735826,0.4957314
2037,Priesthill & Darnley,"Priesthill & Darnley, Glasgow, Glasgow City G53, UK",55.8121655,-4.3428802
2038,Prince Regent,"Prince Regent, London E16, UK",51.50926,0.03419
2039,Princes Risborough,"Princes Risborough, Buckinghamshire, UK",51.724376,-0.834518
2040,Prittlewell,"Prittlewell, Westcliff-on-Sea, Southend-on-Sea SS0, UK",51.551845,0.690329
2041,Prudhoe,"Prudhoe, Northumberland, UK",54.962199,-1.84723
2042,Pudding Mill Lane,"Pudding Mill Lane, London E15, UK",51.53413,-0.01412
2043,Pulborough,"Pulborough, West Sussex RH20, UK",50.957304,-0.510671
2044,Purfleet,"Purfleet, Thurrock RM19, UK",51.481012,0.2367955
2045,Purley,"Purley, Greater London, UK",51.339228,-0.119711
2046,Purley Oaks,"Purley Oaks, South Croydon, Greater London CR2, UK",51.3470432,-0.09883
2047,Putney,"Putney, London SW15, UK",51.4605741,-0.2171801
2048,Putney Bridge,"Putney Bridge, London SW6 3JD, UK",51.4676979,-0.2120979
2049,Pwllheli,"Pwllheli, Gwynedd, UK",52.888816,-4.4176339
2050,Pyle,"Pyle, Bridgend CF33, UK",51.528762,-3.69316
2051,Quaker's Yard,"Quakers Yard, Treharris, Merthyr Tydfil CF46, UK",51.661785,-3.308348
2052,Queenborough,"Queenborough, Kent ME11, UK",51.4173171,0.7441736
2053,Queensbury,"Queensbury, West Yorkshire, UK",53.76988,-1.842575
2054,Queens Park,"Queens Park WA 6107, Australia",-32.0000546,115.9520557
2055,Queen's Park (Glasgow),"Queen's Park, 520 Langside Road, Glasgow, Glasgow City G42 8QR, UK",55.8319653,-4.2699915
2056,Queen's Park (Gt London),"Queen's Park, London NW6, UK",51.5333813,-0.208923
2057,Queen's Road Peckham,"Queens Road (Peckham), London SE15, UK",51.473613,-0.057265
2058,Queenstown Road (Battersea),"Queenstown Road, London SW11, UK",51.474967,-0.1466532
2059,Queensway,"Queensway, Telford, Telford and Wrekin TF2, UK",52.7094625,-2.4703223
2060,Quintrel Downs,"Quintrell Downs, Cornwall TR8, UK",50.401493,-5.029306
2061,Radcliffe (Nottinghamshire),"Radcliffe on Trent, Nottinghamshire, UK",52.94341,-1.034344
2062,Radlett,"Radlett, Hertfordshire, UK",51.686808,-0.3173869
2063,Radley,"Radley, Oxfordshire OX14, UK",51.688986,-1.241173
2064,Radyr,"Radyr, Cardiff, UK",51.518944,-3.261053
2065,Rainford,"Rainford, Merseyside WA11, UK",53.501421,-2.787047
2066,Rainham (Essex),"Rainham RM13, UK",51.5201044,0.1939714
2067,Rainham (Kent),"Rainham (Kent), Rainham, Medway ME8, UK",51.3663044,0.6113659
2068,Rainhill,"Rainhill, Merseyside, UK",53.415625,-2.7650229
2069,Ramsgate,"Ramsgate, Kent, UK",51.335545,1.419895
2070,Ramsgreave & Wilpshire,"Ramsgreave & Wilpshire, Blackburn, Lancashire BB1, UK",53.7797888,-2.4781339
2071,Rannoch For Kinloch Rannoch,"Kinloch Rannoch, Perth and Kinross PH16, UK",56.700752,-4.189655
2072,Rauceby,"Rauceby, Sleaford, Lincolnshire NG34, UK",52.9852251,-0.4566001
2073,Ravenglass,"Ravenglass, Cumbria CA18, UK",54.356268,-3.40582
2074,Ravensbourne,"Ravensbourne, 6 Penrose Way, London SE10 0EW",51.5016728,0.0057496
2075,Ravenscourt Park,"Ravenscourt Park, London W6, UK",51.49412,-0.23586
2076,Ravensthorpe,"Ravensthorpe WA 6346, Australia",-33.581611,120.0481056
2077,Rawcliffe,"Rawcliffe, East Riding of Yorkshire, UK",53.699709,-0.965041
2078,Rayleigh,"Rayleigh, Essex, UK",51.586385,0.604871
2079,Rayners Lane,"Rayners Lane, Harrow, Greater London HA2, UK",51.575804,-0.3753619
2080,Raynes Park,"Raynes Park, London SW20, UK",51.4066959,-0.23224
2081,Reading,"Reading, UK",51.4542645,-0.9781303
2082,Reading West,"Reading, UK",51.4542645,-0.9781303
2083,Rectory Road,"Rectory Road, London N16, UK",51.5585022,-0.0682406
2084,Redbridge,"London Borough of Redbridge, Greater London, UK",51.58861,0.0823976
2085,Redbridge (Underground),"London Underground Ltd, The Green, Wanstead Station, London E11 2NT, UK",51.5749841,0.0287064
2086,Redcar Central,"Redcar Central, Redcar, Redcar and Cleveland TS10, UK",54.6162372,-1.0708825
2087,Redcar East,"Redcar East, Redcar, Redcar and Cleveland TS10, UK",54.6092633,-1.0523072
2088,Reddish North,"Reddish North, Stockport SK5, UK",53.4494263,-2.1562531
2089,Reddish South,"Reddish South, Stockport SK5, UK",53.4359402,-2.1587625
2090,Redditch,"Redditch, Worcestershire, UK",52.30897,-1.940936
2091,Redhill,"Redhill, Surrey, UK",51.239208,-0.16988
2092,Redland,"Redland, Bristol, City of Bristol BS6, UK",51.473568,-2.605468
2093,Redruth,"Redruth, Cornwall, UK",50.233022,-5.226666
2094,Reedham (Greater London),"Reedham Close, London N17, UK",51.5862505,-0.0571404
2095,Reedham (Norfolk),"Reedham, Norfolk, UK",52.560618,1.566159
2096,Reeves Corner,"Reeves Corner, Croydon, Greater London CR0 1RP, UK",51.3738644,-0.1062106
2097,Regents Park,"Regent's Park, Chester Road, London NW1 4NR, UK",51.5319922,-0.1542976
2098,Reigate,"Reigate, Surrey, UK",51.237276,-0.205883
2099,Renton,"Renton, WA, USA",47.4828776,-122.2170661
2100,Retford,"Retford, Nottinghamshire DN22, UK",53.321356,-0.945503
2101,Rhiwbina,"Rhiwbina, Cardiff, UK",51.5288075,-3.2185444
2102,Rhoose (Cardiff Int Airpt),"Cardiff Airport (CWL), Rhoose, Cardiff, Vale of Glamorgan CF62 3BD, UK",51.396667,-3.343333
2103,Rhosneigr,"Rhosneigr, Isle of Anglesey, UK",53.228996,-4.519761
2104,Rhyl,"Rhyl, Denbighshire, UK",53.319141,-3.491634
2105,Rhymney,"Rhymney, Caerphilly, UK",51.759452,-3.2853629
2106,Ribblehead,"Ribblehead, Yorkshire Dales National Park, Carnforth, North Yorkshire LA6, UK",54.2058548,-2.3608595
